result
0.8379052369077307
0.8009708737864077
0.7994722955145118
0.460093896713615
0.8277511961722488
0.9007444168734491
0.8428246013667426
0.8793969849246231
0.8875
0.7399527186761229
0.7923250564334086
0.8283582089552238
0.8295454545454546
0.774818401937046
0.8777506112469438
0.8711943793911007
0.8294392523364486
0.8253968253968254
0.8661616161616161
0.8020050125313283
0.7914691943127962
0.7932816537467701
0.7890995260663507
0.8329297820823245
0.801452784503632
0.8223844282238443
0.8979591836734694
0.8304668304668305
0.818407960199005
0.8949771689497716
0.8141176470588235
0.8356807511737089
0.9071428571428571
0.8108747044917257
0.8875598086124402
0.8359550561797753
0.8148984198645598
0.8697788697788698
0.9197080291970803
0.7709923664122137
0.8255813953488372
0.8123456790123457
0.8947368421052632
0.8210290827740492
0.7667493796526055
0.8696741854636592
0.78239608801956
0.829736211031175
0.8205128205128205
0.8962264150943396
0.8826291079812206
0.8967136150234741
0.8
0.7881773399014779
0.8057553956834532
0.8981723237597912
0.4257907542579075
0.8370535714285714
0.8369304556354916
0.8567961165048543
0.8298850574712644
0.8254716981132075
0.866822429906542
0.921760391198044
0.8978622327790974
0.7876543209876543
0.8057553956834532
0.796875
0.8181818181818182
0.8305084745762712
0.8422330097087378
0.7575057736720554
0.8925
0.8160919540229885
0.8219512195121951
0.9074074074074074
0.8181818181818182
0.8325581395348837
0.830379746835443
0.7905882352941176
0.8454106280193237
0.8120481927710843
0.913151364764268
0.8730569948186528
0.8348623853211009
0.8090909090909091
0.8073170731707318
0.7975903614457831
0.8084577114427861
0.903755868544601
0.8467336683417085
0.8997555012224939
0.7631578947368421
0.8131313131313131
0.7849462365591398
0.9088785046728972
0.8048780487804879
0.9054373522458629
0.8822222222222222
0.8873563218390804
0.8009592326139089
0.8759305210918115
0.8221709006928406
0.7933333333333333
0.9012048192771084
0.8029556650246306
0.8177458033573142
0.8373205741626795
0.8422273781902552
0.7804878048780488
0.8191214470284238
0.7964824120603015
0.8066666666666666
0.812206572769953
0.7995169082125604
0.8194444444444444
0.8246445497630331
0.8952380952380953
0.47570332480818417
0.7995337995337995
0.8843373493975903
0.9119804400977995
0.8988505747126436
0.9104477611940298
0.8219895287958116
0.8794326241134752
0.9066059225512528
0.8888888888888888
0.9140625
0.8367346938775511
0.8261964735516373
